id,city,age,date,protectionorder,why1,why2,killer1,killer2,killingway1,killingway2,killingway3,statusofkiller,year
2330,,, 29/03/2018 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,,2018
2331,,, 29/05/2018 ,   No ,Anger,,Husband,,Cutting Tool,,,,2018
2332,,, 29/06/2018 ,   No ,While Protecting Her Friend,,Friend's Husband,,Cutting Tool,,,,2018
2333,,, 29/06/2018 ,   Undetectable ,Crisis and Unemployment,,Boyfriend,,Firearm,,,,2018
2334,,, 29/06/2018 ,   Undetectable ,Undetectable,,Ex Husband,,Undetectable,,,,2018
2335,,, 29/09/2018 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,,2018
2336,,, 29/10/2018 ,   No ,Jealousy,,Husband,,Firearm,,,,2018
2337,,, 29/10/2018 ,   No,Because something that a man wanted did not happen,,Ex Husband,,Cutting Tool,,,,2018
2338,,, 29/11/2018 ,   No ,Controversy,,Husband,,Cutting Tool,,,,2018
2339,,, 29/12/2018 ,   No ,Jealousy,,Family,,Firearm,,,,2018
2340,,, 29/12/2018 ,   No ,Be rejected,,Ex Husband,,Firearm,,,,2018
2341,,, 30/01/2018 ,   No ,Money,,Relative,,Assault,,,,2018
2342,,, 30/01/2018 ,   Yes ,Controversy,,Ex Husband,,Cutting Tool,,,,2018
2343,,, 30/04/2018 ,   No ,While Protecting Her Daughter,,Ex Groom,,Cutting Tool,,,,2018
2344,,, 30/05/2018 ,   No ,Hate,,Undetectable,,Cutting Tool,,,,2018
2345,,, 30/05/2018 ,   No ,Undetectable,,Husband,,Cutting Tool,,,,2018
2346,,, 30/08/2018 ,   No ,Controversy,,Son,,Firearm,,,,2018
2347,,, 30/09/2018 ,   No ,Be rejected,,Someone She Knows,,Burning,,,,2018
2348,,, 30/09/2018 ,   No ,Jealousy,,Husband,,Firearm,,,,2018
2349,,, 30/09/2018 ,   No ,Honor,,Brother,,Firearm,,,,2018
2350,,, 30/10/2018 ,   No ,Breaking Up,,Ex Boyfriend,,Cutting Tool,,,,2018
2351,,, 31/01/2018 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2018
2352,,, 31/01/2018 ,   Undetectable,Money,,Undetectable,,Cutting Tool,,,,2018
2353,,, 31/01/2018 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2018
2354,,, 31/05/2018 ,   No ,Jealousy,,Friend,,Cutting Tool,,,,2018
2355,,, 31/10/2018 ,   No ,Undetectable,,Ex Boyfriend,,Cutting Tool,,,,2018
2356,,, 31/10/2018 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,,2018
2357, Adana , Adult ,01/01/2019,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2019
2358, Adana ,,03/09/2019,   Undetectable ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2019
2359, Adana , Adult ,01/12/2019,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2360, Adana , Adult , 01/01/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2361, Adana ,, 01/02/2019 ,   No ,Breaking Up Suggestion,,Ex Boyfriend,,Firearm,,,Suicide ,2019
2362, Afyonkarahisar , Adult , 01/07/2019 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2019
2363, Afyonkarahisar , Adult , 01/07/2019 ,   No ,Jealousy,,Boyfriend,,Cutting Tool,,,Prisoner ,2019
2364, Manisa , Adult , 01/08/2019 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2019
2365, Ankara , Adult , 01/12/2019 ,   No ,Jealousy,,Husband,,Firearm,,,Prisoner ,2019
2366, Ankara ,Adult, 01/12/2019 ,,Because something that a man wanted did not happen,,Ex Husband,,Cutting Tool,,,,2019
2367, Ankara , Adult , 02/01/2019 ,   No ,Controversy,,Someone She Knows,,Assault,,,Investigation Continues ,2019
2368, Ankara , Adult , 02/01/2019 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Investigation Continues ,2019
2369, Ankara ,, 02/02/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2370, Ankara , Adult , 02/05/2019 ,   No ,For wanting to make a decision about her own life,,Husband,,Firearm,,,Prisoner ,2019
2371, Ankara ,, 02/05/2019 ,   No ,Controversy,Animosity,Someone She Knows,,Firearm,,,Prisoner ,2019
2372, Ankara ,, 02/06/2019 ,   No ,Controversy,,Ex Husband,,Firearm,Cutting Tool,,Suicide ,2019
2373, Ankara ,, 02/06/2019 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable,2019
2374, Antalya , Adult , 02/08/2019 ,   No ,Be rejected,,Someone She Knows,,Assault,Asphyxiate,,Prisoner ,2019
2375, Antalya , Adult , 02/08/2019 ,   No ,Jealousy,,Boyfriend,,Asphyxiate,,,Prisoner ,2019
2376, Antalya , Adult , 02/09/2019 ,   No ,Severe Conflict,,Husband,,Firearm,,,Prisoner ,2019
2377, Antalya , Adult , 02/10/2019 ,   No ,Undetectable,,Brother-in-law,,Cutting Tool,,,Wanted ,2019
2378, Antalya ,, 02/10/2019 ,   No ,Want to Marry,,Someone She Knows,,Firearm,,,Escape ,2019
2379, Antalya , Adult , 02/10/2019 ,   No ,Be rejected,,Boyfriend,,Firearm,,,Prisoner ,2019
2380, Antalya , Adult , 02/10/2019 ,   No ,Undetectable,,Ex Husband,,Undetectable,,,Prisoner ,2019
2381, Antalya , Adult , 02/12/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2382, Antalya , Adult , 03/01/2019 ,   No ,Undetectable,,Someone She Knows,,Asphyxiate,,,Prisoner ,2019
2383, Antalya , Underage , 03/02/2019 ,   No ,Money,,Father,,Poisoning,,,Suicide ,2019
2384, Antalya ,, 03/02/2019 ,   No ,Controversy,,Boyfriend,,Assault,,,Prisoner ,2019
2385, Aydin ,, 03/05/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable,2019
2386, Aydin ,, 03/06/2019 ,   No ,While Protecting Her Daughter,,Groom,,Firearm,,,Escape ,2019
2387, Aydin ,, 03/07/2019 ,   No ,Money,,Someone She Knows,,Asphyxiate,Burning,,Prisoner ,2019
2388, Aydin , Adult , 03/08/2019 ,   No ,Money,,Ex Husband,,Firearm,,,Prisoner ,2019
2389, Aydin ,, 03/08/2019 ,   No ,Undetectable,,Ex Boyfriend,,Firearm,,,Prisoner ,2019
2390, Balikesir ,, 03/09/2019 ,   No ,Be rejected,Controversy,Boyfriend,,Asphyxiate,,,Prisoner ,2019
2391, Balikesir , Adult , 03/09/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2019
2392, Balikesir ,, 03/10/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2393, Balikesir ,, 03/11/2019 ,   No ,Be rejected,,Husband,,Firearm,,,Escape ,2019
2394, Batman , Adult , 04/01/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2395, Bayburt , Adult , 04/02/2019 ,   No ,Controversy,,Son,,Firearm,,,Prisoner ,2019
2396, Bayburt , Adult , 04/02/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Cutting Tool,,,Wanted ,2019
2397, Bilecik ,, 04/02/2019 ,   Yes,Breaking Up Suggestion,,Undetectable,,Cutting Tool,,,Prisoner ,2019
2398, Mugla ,, 04/03/2019 ,   No ,Jealousy,,Ex Husband,,Cutting Tool,,,Prisoner ,2019
2399, Bolu ,, 04/04/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2400, Bolu , Adult , 04/04/2019 ,   No ,Controversy,,Boyfriend,,Asphyxiate,Assault,,Prisoner ,2019
2401, Burdur , Undetectable, 04/05/2019 ,   No,Controversy,,Father,,Firearm,,,Suicide ,2019
2402, Burdur ,, 04/06/2019 ,   Undetectable ,Divorce,,Groom,,Firearm,,,,2019
2403, Bursa , Adult , 04/06/2019 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2019
2404, Bursa , Adult , 04/09/2019 ,   No ,Undetectable,,Husband,,Asphyxiate,,,Wanted ,2019
2405, Bursa ,, 04/10/2019 ,   Yes ,While Protecting Her Daughter,,Groom,,Cutting Tool,Firearm,,Suicide ,2019
2406, Bursa ,, 04/11/2019 ,   No ,Jealousy,,Husband,,Cutting Tool,,,Suicide ,2019
2407, Bursa , Adult , 04/12/2019 ,   No , Controversys,,Boyfriend,,Firearm,,,Prisoner ,2019
2408, Bursa , Adult , 05/01/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2409, Bursa , Adult , 05/01/2019 ,   Yes,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2410, Bursa , Adult , 05/01/2019 ,   No ,Controversy,,Husband,,Firearm,,,Prisoner ,2019
2411, Bursa , Adult , 05/01/2019 ,   No ,Controversy,,Someone She Knows,,Firearm,,,Prisoner ,2019
2412, Bursa , Adult , 05/01/2019 ,   No ,Animosity,,Someone She Knows,,Firearm,,,Prisoner ,2019
2413, Corlu ,, 05/02/2019 ,   No ,Divorce,,Ex Husband,,Firearm,,,,2019
2414, Corum ,, 05/03/2019 ,No,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2019
2415, Corum , Adult , 05/03/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable ,2019
2416, Corum , Adult , 05/03/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable ,2019
2417, Denizli ,, 05/04/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable ,2019
2418, Denizli ,, 05/07/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2419, Denizli  ,, 05/08/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2420, Denizli  ,, 05/08/2019 ,   No ,Controversy,,Son,,Cutting Tool,,,Suicide ,2019
2421, Denizli  , Adult , 05/08/2019 ,   No ,Undetectable,,Boyfriend,,Assault,,,Prisoner ,2019
2422, Diyarbakır,, 05/09/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2423, Diyarbakir ,, 05/09/2019 ,   No ,Controversy,,Ex Husband,,Firearm,,,Wanted ,2019
2424, Diyarbakir , Adult , 05/11/2019 ,   No ,Cheating Suspicion,,Husband,,Firearm,,,Prisoner ,2019
2425, Diyarbakir ,Adult, 05/11/2019 ,   Yes ,Honor,,Family,,Firearm,,,,2019
2426, Diyarbakir , Underage , 06/01/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues,2019
2427, Diyarbakir , Adult , 06/02/2019 ,   No ,Undetectable,,Husband,,Undetectable,,,Wanted ,2019
2428, Diyarbakir ,, 06/02/2019 ,   No ,Undetectable,,Son,,Firearm,,,Prisoner ,2019
2429, Duzce ,, 06/03/2019 ,   No ,Money,,Son,,Firearm,,,Wanted ,2019
2430, Duzce , Adult , 06/03/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2019
2431, Edirne ,, 06/06/2019 ,   No ,Money,,Father,,Firearm,,,Prisoner ,2019
2432, Elazig , Adult , 06/07/2019 ,   No ,Undetectable,,Relative,,Firearm,,,Prisoner ,2019
2433, Elazig ,Adult, 06/08/2019 ,   No ,Jealousy,,Husband,,Cutting Tool,,,,2019
2434, Elazig ,, 06/08/2019 ,   No ,Controversy,,Groom,,Firearm,,,Prisoner ,2019
2435, Erzincan , Underage , 06/09/2019 ,   No ,By Accident,,Relative,,Firearm,,,Prisoner ,2019
2436, Erzurum , Adult , 06/10/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2019
2437, Erzurum , Underage , 06/10/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2438, Eskisehir , Adult , 06/11/2019 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2019
2439, Eskisehir ,, 06/11/2019 ,   No ,Denial Of Rape,,Someone She Does Not Know,,Assault,Asphyxiate,,Prisoner ,2019
2440,Mugla,, 07/01/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2019
2441, Mugla , Adult , 07/01/2019 ,   No ,Controversy,,Boyfriend,,Asphyxiate,,,Prisoner ,2019
2442, Muğla , Adult , 07/01/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2443, Gaziantep ,, 07/01/2019 ,   No ,Controversy,,Boyfriend,,Asphyxiate,,,Prisoner ,2019
2444, Gaziantep , Underage , 07/02/2019 ,   No ,Undetectable,,Father,,Assault,,,Prisoner ,2019
2445, Gaziantep ,, 07/02/2019 ,   No ,Controversy,,Husband,,Firearm,,,Wanted ,2019
2446, Gaziantep , Adult , 07/02/2019 ,   No ,Money,,Groom,,Firearm,,,Prisoner ,2019
2447, Gaziantep , Adult , 07/02/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2448, Gaziantep , Adult , 07/03/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2449, Gaziantep ,, 07/05/2019 ,   No ,Controversy,,Brother,,Firearm,,,Prisoner ,2019
2450, Gaziantep , Adult , 07/05/2019 ,   No ,Undetectable,,Husband,,Assault,,,Prisoner ,2019
2451, Gaziantep , Adult , 07/08/2019 ,   No ,Controversy,,Boyfriend,,Assault,,,Prisoner ,2019
2452, Gaziantep ,, 07/08/2019 ,   No ,While Protecting Her Daughter,,Groom,,Cutting Tool,,,Escape ,2019
2453, Giresun , Adult , 07/09/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2019
2454, Giresun ,, 07/09/2019 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Escape ,2019
2455, Hakkari ,, 07/10/2019 ,   No ,Undetectable,,Undetectable,,Cutting Tool,,,Undetectable ,2019
2456, Isparta ,, 08/04/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2019
2457, Istanbul  ,, 08/04/2019 ,   No ,Breaking Up Suggestion,,Ex Boyfriend,,Firearm,,,Prisoner ,2019
2458, Istanbul ,, 08/04/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2019
2459, Istanbul , Adult , 08/04/2019 ,   No ,Undetectable,,Ex Husband,,Asphyxiate,,,Prisoner ,2019
2460, Istanbul ,, 08/04/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable,2019
2461, Istanbul , Adult , 08/05/2019 ,   No ,Controversy,,Ex Husband,,Firearm,,,Prisoner ,2019
2462, Istanbul , Adult , 08/07/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2463, Istanbul , Adult , 08/08/2019 ,   No ,Controversy,,Husband,,Assault,,,Wanted ,2019
2464, Istanbul , Adult , 08/08/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2019
2465, Istanbul , Adult , 08/10/2019 ,   No ,Undetectable,,Son,,Cutting Tool,,,Prisoner ,2019
2466, Istanbul ,Adult, 09/01/2019 ,   No ,Jealousy,,Boss,,Firearm,,,,2019
2467, Istanbul ,, 09/01/2019 ,   No ,Undetectable,,Someone She Knows,,Falling From High,,,Wanted ,2019
2468, Istanbul , Adult , 09/02/2019 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Investigation Continues ,2019
2469, Istanbul ,, 09/04/2019 ,   No ,Undetectable,,Ex Husband,,Cutting Tool,,,Prisoner ,2019
2470, Istanbul ,, 09/04/2019 ,   No ,Divorce Suggestion,,Husband,,Cutting Tool,,,Prisoner ,2019
2471, Istanbul ,Adult, 09/04/2019 ,   Undetectable ,Because something that a man wanted did not happen,,Husband,,Asphyxiate,,,,2019
2472, Istanbul ,, 09/04/2019 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Undetectable ,2019
2473, Istanbul , Adult , 09/05/2019 ,   No ,Money,,Someone She Knows,,Cutting Tool,,,Prisoner ,2019
2474, Istanbul , Adult , 09/05/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2475, Istanbul ,, 09/07/2019 ,   No ,Controversy,Honor,Son,,Cutting Tool,,,Prisoner ,2019
2476, Istanbul ,, 09/07/2019 ,   No ,Meeting with her mother,,Husband,,Firearm,,,Suicide ,2019
2477, Istanbul , Adult , 09/08/2019 ,   No ,Want to Die,,Hit Man,,Firearm,,,Prisoner ,2019
2478, Istanbul ,, 09/08/2019 ,   No ,Controversy,,Husband,,Cutting Tool,Falling From High,,Prisoner ,2019
2479, Istanbul ,, 09/08/2019 ,   No ,Crisis and Unemployment,,Husband,,Cutting Tool,,,Undetectable,2019
2480, Istanbul , Adult , 09/09/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2481, Istanbul , Adult , 09/09/2019 ,   No ,Cheating Suspicion,,Husband,,Falling From High,,,Prisoner ,2019
2482, Istanbul , Adult , 09/10/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2483, Istanbul , Adult , 09/10/2019 ,   No ,Be rejected,,Boyfriend,,Firearm,,,Suicide ,2019
2484, Istanbul , Adult , 09/11/2019 ,   No ,Hate,,Someone She Knows,,Cutting Tool,Asphyxiate,,Prisoner ,2019
2485, Istanbul , Adult , 09/11/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2486, Istanbul , Adult , 10/01/2019 ,   No ,Undetectable,,Husband,,Asphyxiate,,,Investigation Continues ,2019
2487, Istanbul , Adult , 10/04/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2488, Istanbul , Adult , 10/06/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2019
2489, Istanbul , Adult  , 10/07/2019 ,   No ,Undetectable,,Undetectable,,Falling From High,,,Undetectable ,2019
2490, Istanbul ,, 10/07/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Burning,,,Prisoner ,2019
2491, Istanbul , Adult , 10/08/2019 ,   No ,Undetectable,,Boyfriend,,Cutting Tool,,,Suicide ,2019
2492, Istanbul ,, 10/09/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable,2019
2493, Istanbul , Adult , 10/11/2019 ,   No ,Forbidden Love,,Cousen,,Firearm,,,Prisoner ,2019
2494, Istanbul , Adult , 10/11/2019 ,   No ,Money,,Someone She Knows,,Firearm,,,Prisoner ,2019
2495, Istanbul , Adult , 10/11/2019 ,   No ,Anger,,Son,,Assault,,,Prisoner ,2019
2496, Istanbul ,, 10/12/2019 ,   No ,For wanting to make a decision about her own life,,Brother,,Firearm,,,Prisoner ,2019
2497, Izmir , Adult , 11/01/2019 ,   No ,Controversy,,Brother,,Firearm,,,Prisoner ,2019
2498, Izmir ,, 11/01/2019 ,   Yes ,Breaking Up Suggestion,,Boyfriend,,Cutting Tool,,,Prisoner ,2019
2499, Izmir ,, 11/02/2019 ,   No ,Controversy,,Ex Husband,,Striking Tool,,,Prisoner ,2019
2500, Izmir , Adult , 11/02/2019 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Wanted ,2019
2501, Izmir ,, 11/07/2019 ,   No ,Controversy,,Husband,,Asphyxiate,Cutting Tool,,Escape,2019
2502, Izmir , Adult , 11/09/2019 ,   No ,Undetectable,,Undetectable,,Burning,,,Undetectable,2019
2503, Izmir , Adult , 11/10/2019 ,   No ,Undetectable,,Boyfriend,,Firearm,,,Suicide ,2019
2504, Izmir , Adult , 11/11/2019 ,   No ,Jealousy,,Sister's Ex Husband,,Firearm,,,Prisoner ,2019
2505, Izmir , Adult , 12/01/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2506, Kahramanmaras , Adult , 12/02/2019 ,   No ,Controversy,,Nephew,,Cutting Tool,,,Prisoner ,2019
2507, Kahramanmaras , Adult , 12/02/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Investigation Continues ,2019
2508, Kahramanmaras , Adult , 12/02/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2509, Kahramanmaras , Adult , 12/02/2019 ,   Yes ,Controversy,,Husband,,Firearm,,,Prisoner ,2019
2510, Kahramanmaras ,, 12/03/2019 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2019
2511, Karaman ,, 12/06/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2019
2512, Kars ,, 12/09/2019 ,   Undetectable ,Undetectable,,Undetectable,,Burning,,,Undetectable ,2019
2513, Kars ,, 12/09/2019 ,   No ,Breaking Up,,Husband,,Assault,,,,2019
2514, Kars , Adult , 12/09/2019 ,   No ,Undetectable,,Relative,,Undetectable,,,Prisoner ,2019
2515, Kayseri ,, 12/12/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,Prisoner ,2019
2516, Kayseri , Adult , 12/12/2019 ,   Yes ,Be rejected,,Husband,,Cutting Tool,,,Prisoner ,2019
2517, Kibris ,, 13/01/2019 ,   No ,Undetectable,,Someone She Knows,,Cutting Tool,Burning,,Prisoner ,2019
2518, Kirikkale ,Adult, 13/02/2019 ,   No ,For wanting to make a decision about her own life,,Husband,,Firearm,,,,2019
2519, Kirklareli , Adult , 13/04/2019 ,   No ,Honor,,Father,,Firearm,,,Prisoner ,2019
2520, Kirklareli , Underage , 13/04/2019 ,   No ,Undetectable,,Cousen,,Assault,,,Investigation Continues,2019
2521, Kirsehir , Adult  , 13/04/2019 ,   No ,Undetectable,,Ex Husband,,Firearm,,,Prisoner ,2019
2522, Kirsehir ,Adult, 13/04/2019 ,   No ,Be rejected,,Boyfriend,,Firearm,,,,2019
2523, Kocaeli , Adult , 13/06/2019 ,   No ,Undetectable,,Ex Husband,,Firearm,,,Suicide ,2019
2524, Kocaeli , Adult , 13/06/2019 ,   No ,Jealousy,,Husband,,Undetectable,,,Prisoner ,2019
2525, Kocaeli , Adult , 13/07/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2526, Kocaeli , Adult , 13/08/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,Suicide ,2019
2527, Kocaeli , Adult , 13/09/2019 ,   No ,Controversy,,Someone She Knows,,Firearm,,,Prisoner ,2019
2528, Kocaeli ,, 13/09/2019 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2019
2529, Konya , Adult , 13/11/2019 ,   Undetectable ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2530, Konya ,, 13/11/2019 ,   No ,Controversy,,Boyfriend,,Cutting Tool,,,Prisoner ,2019
2531, Konya , Adult , 13/11/2019 ,   No ,Controversy,,Husband,,Asphyxiate,,,Prisoner ,2019
2532, Konya ,, 13/12/2019 ,   No ,While Protecting Her Daughter,,Ex Groom,,Firearm,,,Wanted ,2019
2533, Konya ,, 14/01/2019 ,   No ,For being friends with his wife,,Someone She Knows,,Cutting Tool,,,Prisoner ,2019
2534, Konya , Adult , 14/03/2019 ,   No ,Controversy,,Husband,,Firearm,,,Suicide ,2019
2535,Aydin,, 14/06/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Suicide ,2019
2536, Kutahya , Adult , 14/07/2019 ,   No ,Controversy,,Ex Husband,,Firearm,,,Prisoner ,2019
2537, Malatya , Adult , 14/08/2019 ,   No ,Undetectable,,Father-in-law,,Firearm,,,Prisoner ,2019
2538, Istanbul, Adult , 14/09/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Investigation Continues ,2019
2539, Manisa ,, 14/11/2019 ,   No ,Undetectable,,Husband,,Firearm,,,Prisoner ,2019
2540, Manisa , Adult , 15/01/2019 ,   No ,Undetectable,,Someone She Knows,,Firearm,,,Prisoner ,2019
2541, Manisa , Adult , 15/01/2019 ,   No ,Undetectable,,Someone She Does Not Know,,Firearm,,,Undetectable,2019
2542, Manisa ,, 15/01/2019 ,   No ,Controversy,,Ex Husband,,Cutting Tool,,,Prisoner ,2019
2543, Mardin ,, 15/02/2019 ,   No ,Undetectable,,Relative,,Firearm,,,Prisoner ,2019
2544, Mersin , Adult , 15/05/2019 ,   No ,Controversy,,Son,,Cutting Tool,,,Prisoner ,2019
2545, Mersin , Adult , 15/05/2019 ,   No ,Divorce Suggestion,,Husband,,Firearm,,,Suicide ,2019
2546, Mersin , Adult , 15/06/2019 ,   No ,Divorce Suggestion,,Husband,,Undetectable,,,Prisoner ,2019
2547, Mersin , Adult , 15/08/2019 ,   No ,Be rejected,,Someone She Does Not Know,,Firearm,,,Free,2019
2548, Mersin , Adult , 15/08/2019 ,   No ,Undetectable,,Husband,,Assault,Cutting Tool,Torture,Undetectable,2019
2549, Mersin , Adult , 15/08/2019 ,   No ,Suicide,,Undetectable,,Asphyxiate,,,Prisoner ,2019
2550, Mugla , Adult , 15/09/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2551, Mugla , Adult , 15/10/2019 ,   No ,While Protecting Her Daughter,,Someone She Knows,,Firearm,,,Prisoner ,2019
2552, Mugla ,, 15/10/2019 ,   No ,Undetectable,,Undetectable,,Asphyxiate,,,Prisoner ,2019
2553, Mugla ,, 15/10/2019 ,   No ,Be rejected,,Someone She Does Not Know,,Firearm,,,Prisoner ,2019
2554, Mugla ,, 15/11/2019 ,   Undetectable ,Divorce,,Ex Husband,,Firearm,,,,2019
2555, Mus , Adult , 15/11/2019 ,   No ,Controversy,,Husband,,Assault,,,Suicide ,2019
2556, Nevsehir , Adult , 15/12/2019 ,   Yes ,Divorce Suggestion,,Husband,,Firearm,,,Prisoner ,2019
2557, Ordu , Adult , 16/02/2019 ,   No ,Controversy,,Boyfriend,,Firearm,,,Suicide ,2019
2558, Osmaniye ,, 16/03/2019 ,   No ,Controversy,,Son,,Assault,,,Prisoner ,2019
2559, Osmaniye , Adult , 16/03/2019 ,   Yes ,Controversy,,Husband,,Firearm,,,Wanted ,2019
2560, Rize , Adult , 16/05/2019 ,   No ,Undetectable,,Ex Husband,,Firearm,,,Prisoner ,2019
2561, Sakarya , Adult , 16/06/2019 ,   No ,Controversy,,Husband,,Firearm,,,Undetectable,2019
2562, Sakarya , Adult , 16/06/2019 ,   No ,Controversy,,Son,,Assault,,,Prisoner ,2019
2563, Sakarya ,, 16/08/2019 ,   No ,Undetectable,,Undetectable,,Firearm,,,Undetectable ,2019
2564, Samsun , Adult , 16/10/2019 ,   No ,Undetectable,,Undetectable,,Assault,Asphyxiate,,Wanted,2019
2565, Samsun ,, 16/11/2019 ,   No ,Be rejected,,Someone She Knows,,Firearm,,,Suicide ,2019
2566, Samsun ,, 16/11/2019 ,   Undetectable ,Jealousy,,Ex Husband,,Cutting Tool,,,,2019
2567, Sanliurfa , Adult , 17/02/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2568, Sanliurfa , Adult , 17/02/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
2569, Sanliurfa ,, 17/03/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2570, Sanliurfa , Adult , 17/03/2019 ,   No ,Undetectable,,Undetectable,,Undetectable,,,Undetectable ,2019
2571, Sanliurfa ,, 17/03/2019 ,   No ,Undetectable,,Husband,,Assault,,,Prisoner ,2019
2572, Sivas ,, 17/06/2019 ,   No  ,Controversy,,Someone She Does Not Know,,Cutting Tool,,,Prisoner ,2019
2573, Sivas , Adult , 17/06/2019 ,   Yes ,While Protecting Her Daughter,,Someone She Knows,,Firearm,,,Prisoner ,2019
2574, Sivas , Adult , 17/06/2019 ,   No ,Controversy,,Husband,,Cutting Tool,,,Prisoner ,2019
